*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
310.000000	0.0512873 	310.000000	0.0372876 	310.000000	0.0375548 	310.000000	0.0373547 	310.000000	0.0372784 	310.000000	9.18695e-06	
320.000000	0.0504098 	320.000000	0.0366952 	320.000000	0.0369476 	320.000000	0.0367476 	320.000000	0.0366863 	320.000000	8.92496e-06	
330.000000	0.0495835 	330.000000	0.0361382 	330.000000	0.0363739 	330.000000	0.0361771 	330.000000	0.0361295 	330.000000	8.67809e-06	
340.000000	0.0488041 	340.000000	0.0356136 	340.000000	0.0358334 	340.000000	0.0356401 	340.000000	0.0356051 	340.000000	8.44506e-06	
350.000000	0.0480679 	350.000000	0.0351187 	350.000000	0.0353265 	350.000000	0.0351339 	350.000000	0.0351105 	350.000000	8.22473e-06	
360.000000	0.0473714 	360.000000	0.0346511 	360.000000	0.034849  	360.000000	0.0346559 	360.000000	0.0346431 	360.000000	8.01605e-06	
370.000000	0.0467115 	370.000000	0.0342086 	370.000000	0.0343968 	370.000000	0.0342041 	370.000000	0.0342008 	370.000000	7.81814e-06	
380.000000	0.0460854 	380.000000	0.0337895 	380.000000	0.0339664 	380.000000	0.0337763 	380.000000	0.0337818 	380.000000	7.63015e-06	
390.000000	0.0454908 	390.000000	0.0333919 	390.000000	0.0335579 	390.000000	0.0333708 	390.000000	0.0333844 	390.000000	7.45135e-06	
400.000000	0.0449253 	400.000000	0.0330142 	400.000000	0.033172  	400.000000	0.0329861 	400.000000	0.0330069 	400.000000	7.28108e-06	
410.000000	0.0443869 	410.000000	0.0326551 	410.000000	0.0328067 	410.000000	0.0326205 	410.000000	0.032648  	410.000000	7.11872e-06	
420.000000	0.0438739 	420.000000	0.0323133 	420.000000	0.0324594 	420.000000	0.0322729 	420.000000	0.0323063 	420.000000	6.96374e-06	
430.000000	0.0433844 	430.000000	0.0319876 	430.000000	0.0321278 	430.000000	0.031942  	430.000000	0.0319808 	430.000000	6.81564e-06	
440.000000	0.042917  	440.000000	0.031677  	440.000000	0.0318102 	440.000000	0.0316267 	440.000000	0.0316703 	440.000000	6.67395e-06	
450.000000	0.0424702 	450.000000	0.0313805 	450.000000	0.031507  	450.000000	0.0313259 	450.000000	0.031374  	450.000000	6.53827e-06	
460.000000	0.0420429 	460.000000	0.0310972 	460.000000	0.0312191 	460.000000	0.0310389 	460.000000	0.0310908 	460.000000	6.40822e-06	
470.000000	0.0416338 	470.000000	0.0308262 	470.000000	0.0309449 	470.000000	0.0307646 	470.000000	0.0308199 	470.000000	6.28345e-06	
480.000000	0.0412418 	480.000000	0.0305669 	480.000000	0.0306819 	480.000000	0.0305024 	480.000000	0.0305608 	480.000000	6.16364e-06	
490.000000	0.0408659 	490.000000	0.0303186 	490.000000	0.030429  	490.000000	0.0302515 	490.000000	0.0303125 	490.000000	6.0485e-06	
500.000000	0.0405053 	500.000000	0.0300805 	500.000000	0.0301867 	500.000000	0.0300112 	500.000000	0.0300746 	500.000000	5.93775e-06	
520.000000	0.0398263 	520.000000	0.0296331 	520.000000	0.0297348 	520.000000	0.0295603 	520.000000	0.0296274 	520.000000	5.72845e-06	
540.000000	0.0391988 	540.000000	0.0292204 	540.000000	0.0293201 	540.000000	0.0291452 	540.000000	0.0292149 	540.000000	5.53397e-06	
560.000000	0.0386175 	560.000000	0.0288389 	560.000000	0.0289359 	560.000000	0.0287621 	560.000000	0.0288336 	560.000000	5.35275e-06	
580.000000	0.0380778 	580.000000	0.0284854 	580.000000	0.0285787 	580.000000	0.0284079 	580.000000	0.0284802 	580.000000	5.18348e-06	
600.000000	0.0375759 	600.000000	0.0281572 	600.000000	0.0282488 	600.000000	0.0280797 	600.000000	0.0281522 	600.000000	5.02499e-06	
620.000000	0.0371083 	620.000000	0.027852  	620.000000	0.0279442 	620.000000	0.027775  	620.000000	0.0278471 	620.000000	4.87627e-06	
640.000000	0.0366718 	640.000000	0.0275676 	640.000000	0.027661  	640.000000	0.0274916 	640.000000	0.0275628 	640.000000	4.73643e-06	
660.000000	0.0362639 	660.000000	0.0273022 	660.000000	0.027396  	660.000000	0.0272276 	660.000000	0.0272976 	660.000000	4.6047e-06	
680.000000	0.0358821 	680.000000	0.0270542 	680.000000	0.0271474 	680.000000	0.0269813 	680.000000	0.0270497 	680.000000	4.48037e-06	
700.000000	0.0355243 	700.000000	0.0268221 	700.000000	0.0269155 	700.000000	0.0267511 	700.000000	0.0268177 	700.000000	4.36283e-06	
720.000000	0.0351886 	720.000000	0.0266046 	720.000000	0.0266997 	720.000000	0.0265358 	720.000000	0.0266004 	720.000000	4.25154e-06	
740.000000	0.0348734 	740.000000	0.0264006 	740.000000	0.0264982 	740.000000	0.0263341 	740.000000	0.0263965 	740.000000	4.146e-06 	
760.000000	0.034577  	760.000000	0.0262091 	760.000000	0.0263092 	760.000000	0.026145  	760.000000	0.0262051 	760.000000	4.04577e-06	
780.000000	0.0342982 	780.000000	0.0260291 	780.000000	0.0261312 	780.000000	0.0259674 	780.000000	0.0260252 	780.000000	3.95046e-06	
800.000000	0.0340356 	800.000000	0.0258598 	800.000000	0.0259629 	800.000000	0.0258005 	800.000000	0.0258559 	800.000000	3.8597e-06	
820.000000	0.0337882 	820.000000	0.0257004 	820.000000	0.0258042 	820.000000	0.0256435 	820.000000	0.0256966 	820.000000	3.77318e-06	
840.000000	0.0335549 	840.000000	0.0255502 	840.000000	0.0256553 	840.000000	0.0254957 	840.000000	0.0255465 	840.000000	3.6906e-06	
860.000000	0.0333349 	860.000000	0.0254086 	860.000000	0.0255159 	860.000000	0.0253565 	860.000000	0.025405  	860.000000	3.61169e-06	
880.000000	0.0331271 	880.000000	0.0252751 	880.000000	0.0253846 	880.000000	0.0252251 	880.000000	0.0252716 	880.000000	3.53622e-06	
900.000000	0.032931  	900.000000	0.0251491 	900.000000	0.0252601 	900.000000	0.0251012 	900.000000	0.0251456 	900.000000	3.46395e-06	
920.000000	0.0327457 	920.000000	0.02503   	920.000000	0.0251419 	920.000000	0.0249841 	920.000000	0.0250266 	920.000000	3.39469e-06	
940.000000	0.0325706 	940.000000	0.0249176 	940.000000	0.02503   	940.000000	0.0248735 	940.000000	0.0249143 	940.000000	3.32825e-06	
960.000000	0.0324051 	960.000000	0.0248114 	960.000000	0.0249243 	960.000000	0.0247689 	960.000000	0.0248081 	960.000000	3.26446e-06	
980.000000	0.0322487 	980.000000	0.024711  	980.000000	0.0248249 	980.000000	0.0246699 	980.000000	0.0247078 	980.000000	3.20316e-06	
1000.000000	0.0321008 	1000.000000	0.0246161 	1000.000000	0.0247311 	1000.000000	0.0245763 	1000.000000	0.0246129 	1000.000000	3.1442e-06	
1020.000000	0.031961  	1020.000000	0.0245263 	1020.000000	0.0246425 	1020.000000	0.0244875 	1020.000000	0.0245232 	1020.000000	3.08746e-06	
1040.000000	0.0318288 	1040.000000	0.0244414 	1040.000000	0.0245586 	1040.000000	0.0244035 	1040.000000	0.0244384 	1040.000000	3.03281e-06	
1060.000000	0.0317039 	1060.000000	0.0243611 	1060.000000	0.024479  	1060.000000	0.0243238 	1060.000000	0.0243581 	1060.000000	2.98014e-06	
1080.000000	0.0315858 	1080.000000	0.0242852 	1080.000000	0.0244034 	1080.000000	0.0242483 	1080.000000	0.0242823 	1080.000000	2.92933e-06	
1100.000000	0.0314742 	1100.000000	0.0242134 	1100.000000	0.0243314 	1100.000000	0.0241766 	1100.000000	0.0242105 	1100.000000	2.88028e-06	
1120.000000	0.0313687 	1120.000000	0.0241455 	1120.000000	0.024264  	1120.000000	0.0241097 	1120.000000	0.0241426 	1120.000000	2.83292e-06	
1140.000000	0.0312692 	1140.000000	0.0240813 	1140.000000	0.0242    	1140.000000	0.0240465 	1140.000000	0.0240785 	1140.000000	2.78715e-06	
1160.000000	0.0311752 	1160.000000	0.0240206 	1160.000000	0.0241392 	1160.000000	0.0239866 	1160.000000	0.0240178 	1160.000000	2.74289e-06	
1180.000000	0.0310866 	1180.000000	0.0239632 	1180.000000	0.0240815 	1180.000000	0.0239297 	1180.000000	0.0239605 	1180.000000	2.70006e-06	
1200.000000	0.031003  	1200.000000	0.0239091 	1200.000000	0.024027  	1200.000000	0.0238758 	1200.000000	0.0239064 	1200.000000	2.6586e-06	
1220.000000	0.0309242 	1220.000000	0.0238579 	1220.000000	0.0239755 	1220.000000	0.0238246 	1220.000000	0.0238553 	1220.000000	2.61845e-06	
1240.000000	0.0308501 	1240.000000	0.0238096 	1240.000000	0.0239269 	1240.000000	0.023776  	1240.000000	0.0238071 	1240.000000	2.57953e-06	
1260.000000	0.0307804 	1260.000000	0.0237641 	1260.000000	0.0238808 	1260.000000	0.0237299 	1260.000000	0.0237616 	1260.000000	2.5418e-06	
1280.000000	0.0307149 	1280.000000	0.0237212 	1280.000000	0.0238371 	1280.000000	0.0236862 	1280.000000	0.0237187 	1280.000000	2.50519e-06	
1300.000000	0.0306535 	1300.000000	0.0236808 	1300.000000	0.0237956 	1300.000000	0.0236447 	1300.000000	0.0236784 	1300.000000	2.46967e-06	
1320.000000	0.0305959 	1320.000000	0.0236428 	1320.000000	0.023756  	1320.000000	0.0236053 	1320.000000	0.0236404 	1320.000000	2.43518e-06	
