*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - Range straggling - method [0] - LISE	Energy (MeV/u)6	5 - Range straggling - method [1] - Atima	Energy (MeV/u)7	6 - Lateral range - method [0] - LISE	Energy (MeV/u)8	7 - Lateral range - method [1] - Atima	Energy (MeV/u)9	8 - Lateral range - method [2] - PDG	
470.000000	406905    	470.000000	401843    	470.000000	403118    	470.000000	403929    	470.000000	3216.64   	470.000000	1543.92   	470.000000	2801.39   	470.000000	2258.04   	470.000000	3135.02   	
480.000000	420300    	480.000000	415028    	480.000000	416381    	480.000000	417223    	480.000000	3307.87   	480.000000	1590.24   	480.000000	2883.24   	480.000000	2325.96   	480.000000	3232.91   	
490.000000	433812    	490.000000	428324    	490.000000	429756    	490.000000	430628    	490.000000	3399.19   	490.000000	1636.8    	490.000000	2965.31   	490.000000	2394.18   	490.000000	3331.36   	
500.000000	447438    	500.000000	441727    	500.000000	443238    	500.000000	444141    	500.000000	3490.59   	500.000000	1683.57   	500.000000	3047.56   	500.000000	2462.7    	500.000000	3430.32   	
520.000000	475023    	520.000000	468844    	520.000000	470512    	520.000000	471480    	520.000000	3673.49   	520.000000	1777.81   	520.000000	3212.53   	520.000000	2600.54   	520.000000	3629.7    	
540.000000	503033    	540.000000	496360    	540.000000	498181    	540.000000	499216    	540.000000	3856.39   	540.000000	1872.92   	540.000000	3378.02   	540.000000	2739.34   	540.000000	3830.84   	
560.000000	531450    	560.000000	524253    	560.000000	526227    	560.000000	527329    	560.000000	4039.22   	560.000000	1968.82   	560.000000	3543.89   	560.000000	2879.01   	560.000000	4033.61   	
580.000000	560254    	580.000000	552506    	580.000000	554630    	580.000000	555800    	580.000000	4221.85   	580.000000	2065.44   	580.000000	3710.05   	580.000000	3019.45   	580.000000	4237.84   	
600.000000	589427    	600.000000	581100    	600.000000	583371    	600.000000	584610    	600.000000	4404.17   	600.000000	2162.76   	600.000000	3876.36   	600.000000	3160.56   	600.000000	4443.38   	
620.000000	618953    	620.000000	610019    	620.000000	612434    	620.000000	613742    	620.000000	4586.09   	620.000000	2260.74   	620.000000	4042.75   	620.000000	3302.25   	620.000000	4650.1    	
640.000000	648816    	640.000000	639248    	640.000000	641801    	640.000000	643179    	640.000000	4767.5    	640.000000	2359.32   	640.000000	4209.1    	640.000000	3444.44   	640.000000	4857.85   	
660.000000	679000    	660.000000	668771    	660.000000	671456    	660.000000	672907    	660.000000	4948.29   	660.000000	2458.48   	660.000000	4375.32   	660.000000	3587.04   	660.000000	5066.51   	
680.000000	709491    	680.000000	698574    	680.000000	701384    	680.000000	702910    	680.000000	5128.42   	680.000000	2558.18   	680.000000	4541.36   	680.000000	3730      	680.000000	5275.97   	
700.000000	740275    	700.000000	728645    	700.000000	731575    	700.000000	733175    	700.000000	5307.85   	700.000000	2658.43   	700.000000	4707.14   	700.000000	3873.24   	700.000000	5486.13   	
720.000000	771338    	720.000000	758970    	720.000000	762014    	720.000000	763690    	720.000000	5486.52   	720.000000	2759.18   	720.000000	4872.61   	720.000000	4016.72   	720.000000	5696.91   	
740.000000	802669    	740.000000	789537    	740.000000	792690    	740.000000	794441    	740.000000	5664.38   	740.000000	2860.41   	740.000000	5037.71   	740.000000	4160.37   	740.000000	5908.21   	
760.000000	834255    	760.000000	820336    	760.000000	823591    	760.000000	825417    	760.000000	5841.38   	760.000000	2962.12   	760.000000	5202.4    	760.000000	4304.14   	760.000000	6119.95   	
780.000000	866085    	780.000000	851355    	780.000000	854706    	780.000000	856607    	780.000000	6017.5    	780.000000	3064.28   	780.000000	5366.61   	780.000000	4447.99   	780.000000	6332.04   	
800.000000	898147    	800.000000	882585    	800.000000	886024    	800.000000	888002    	800.000000	6192.67   	800.000000	3166.82   	800.000000	5530.32   	800.000000	4591.87   	800.000000	6544.4    	
820.000000	930432    	820.000000	914015    	820.000000	917535    	820.000000	919590    	820.000000	6366.86   	820.000000	3269.69   	820.000000	5693.47   	820.000000	4735.72   	820.000000	6756.96   	
840.000000	962928    	840.000000	945637    	840.000000	949228    	840.000000	951363    	840.000000	6540.04   	840.000000	3372.87   	840.000000	5856.02   	840.000000	4879.51   	840.000000	6969.66   	
860.000000	995626    	860.000000	977441    	860.000000	981095    	860.000000	983312    	860.000000	6712.2    	860.000000	3476.4    	860.000000	6017.96   	860.000000	5023.2    	860.000000	7182.43   	
880.000000	1.02852e+06	880.000000	1.00942e+06	880.000000	1.01313e+06	880.000000	1.01543e+06	880.000000	6883.34   	880.000000	3580.3    	880.000000	6179.26   	880.000000	5166.77   	880.000000	7395.23   	
900.000000	1.06159e+06	900.000000	1.04156e+06	900.000000	1.04533e+06	900.000000	1.0477e+06	900.000000	7053.44   	900.000000	3684.54   	900.000000	6339.9    	900.000000	5310.19   	900.000000	7608.02   	
920.000000	1.09484e+06	920.000000	1.07387e+06	920.000000	1.07767e+06	920.000000	1.08013e+06	920.000000	7222.48   	920.000000	3789.08   	920.000000	6499.85   	920.000000	5453.43   	920.000000	7820.73   	
940.000000	1.12826e+06	940.000000	1.10632e+06	940.000000	1.11016e+06	940.000000	1.1127e+06	940.000000	7390.46   	940.000000	3893.88   	940.000000	6659.1    	940.000000	5596.46   	940.000000	8033.32   	
960.000000	1.16184e+06	960.000000	1.13892e+06	960.000000	1.14279e+06	960.000000	1.14541e+06	960.000000	7557.36   	960.000000	3998.94   	960.000000	6817.63   	960.000000	5739.25   	960.000000	8245.75   	
980.000000	1.19557e+06	980.000000	1.17165e+06	980.000000	1.17555e+06	980.000000	1.17825e+06	980.000000	7723.17   	980.000000	4104.27   	980.000000	6975.41   	980.000000	5881.79   	980.000000	8457.98   	
1000.000000	1.22944e+06	1000.000000	1.20452e+06	1000.000000	1.20843e+06	1000.000000	1.21122e+06	1000.000000	7887.89   	1000.000000	4209.9    	1000.000000	7132.44   	1000.000000	6024.04   	1000.000000	8669.97   	
1020.000000	1.26345e+06	1020.000000	1.23751e+06	1020.000000	1.24144e+06	1020.000000	1.24431e+06	1020.000000	8051.52   	1020.000000	4315.81   	1020.000000	7288.71   	1020.000000	6165.99   	1020.000000	8881.69   	
1040.000000	1.29759e+06	1040.000000	1.27062e+06	1040.000000	1.27456e+06	1040.000000	1.2775e+06	1040.000000	8214.05   	1040.000000	4421.99   	1040.000000	7444.2    	1040.000000	6307.63   	1040.000000	9093.1    	
1060.000000	1.33186e+06	1060.000000	1.30384e+06	1060.000000	1.30778e+06	1060.000000	1.31081e+06	1060.000000	8375.49   	1060.000000	4528.41   	1060.000000	7598.91   	1060.000000	6448.93   	1060.000000	9304.18   	
1080.000000	1.36624e+06	1080.000000	1.33717e+06	1080.000000	1.34111e+06	1080.000000	1.34422e+06	1080.000000	8535.84   	1080.000000	4635.04   	1080.000000	7752.83   	1080.000000	6589.88   	1080.000000	9514.89   	
1100.000000	1.40073e+06	1100.000000	1.3706e+06	1100.000000	1.37454e+06	1100.000000	1.37773e+06	1100.000000	8695.09   	1100.000000	4741.88   	1100.000000	7905.95   	1100.000000	6730.47   	1100.000000	9725.21   	
1120.000000	1.43533e+06	1120.000000	1.40414e+06	1120.000000	1.40805e+06	1120.000000	1.41133e+06	1120.000000	8853.24   	1120.000000	4848.9    	1120.000000	8058.27   	1120.000000	6870.67   	1120.000000	9935.12   	
1140.000000	1.47003e+06	1140.000000	1.43776e+06	1140.000000	1.44166e+06	1140.000000	1.44502e+06	1140.000000	9010.29   	1140.000000	4956.1    	1140.000000	8209.77   	1140.000000	7010.48   	1140.000000	10144.6   	
1160.000000	1.50483e+06	1160.000000	1.47147e+06	1160.000000	1.47535e+06	1160.000000	1.47879e+06	1160.000000	9166.23   	1160.000000	5063.49   	1160.000000	8360.46   	1160.000000	7149.87   	1160.000000	10353.6   	
1180.000000	1.53971e+06	1180.000000	1.50527e+06	1180.000000	1.50912e+06	1180.000000	1.51265e+06	1180.000000	9321.09   	1180.000000	5171.05   	1180.000000	8510.33   	1180.000000	7288.85   	1180.000000	10562.1   	
1200.000000	1.57468e+06	1200.000000	1.53915e+06	1200.000000	1.54297e+06	1200.000000	1.54658e+06	1200.000000	9474.85   	1200.000000	5278.8    	1200.000000	8659.38   	1200.000000	7427.4    	1200.000000	10770.1   	
1220.000000	1.60973e+06	1220.000000	1.5731e+06	1220.000000	1.57689e+06	1220.000000	1.58059e+06	1220.000000	9627.54   	1220.000000	5386.71   	1220.000000	8807.61   	1220.000000	7565.51   	1220.000000	10977.5   	
1240.000000	1.64486e+06	1240.000000	1.60713e+06	1240.000000	1.61088e+06	1240.000000	1.61466e+06	1240.000000	9779.17   	1240.000000	5494.8    	1240.000000	8955.02   	1240.000000	7703.18   	1240.000000	11184.5   	
1260.000000	1.68005e+06	1260.000000	1.64122e+06	1260.000000	1.64493e+06	1260.000000	1.6488e+06	1260.000000	9929.73   	1260.000000	5603.06   	1260.000000	9101.62   	1260.000000	7840.4    	1260.000000	11390.9   	
1280.000000	1.71531e+06	1280.000000	1.67538e+06	1280.000000	1.67905e+06	1280.000000	1.68301e+06	1280.000000	10079.3   	1280.000000	5711.49   	1280.000000	9247.4    	1280.000000	7977.17   	1280.000000	11596.7   	
1300.000000	1.75063e+06	1300.000000	1.7096e+06	1300.000000	1.71323e+06	1300.000000	1.71727e+06	1300.000000	10227.7   	1300.000000	5820.09   	1300.000000	9392.36   	1300.000000	8113.47   	1300.000000	11802     	
1320.000000	1.78601e+06	1320.000000	1.74387e+06	1320.000000	1.74747e+06	1320.000000	1.75159e+06	1320.000000	10375.2   	1320.000000	5928.85   	1320.000000	9536.52   	1320.000000	8249.31   	1320.000000	12006.7   	
1340.000000	1.82145e+06	1340.000000	1.7782e+06	1340.000000	1.78175e+06	1340.000000	1.78597e+06	1340.000000	10521.6   	1340.000000	6037.77   	1340.000000	9679.87   	1340.000000	8384.67   	1340.000000	12210.8   	
1360.000000	1.85693e+06	1360.000000	1.81259e+06	1360.000000	1.8161e+06	1360.000000	1.8204e+06	1360.000000	10667     	1360.000000	6146.84   	1360.000000	9822.42   	1360.000000	8519.56   	1360.000000	12414.3   	
1380.000000	1.89246e+06	1380.000000	1.84702e+06	1380.000000	1.85049e+06	1380.000000	1.85487e+06	1380.000000	10811.4   	1380.000000	6256.07   	1380.000000	9964.16   	1380.000000	8653.96   	1380.000000	12617.1   	
1400.000000	1.92803e+06	1400.000000	1.8815e+06	1400.000000	1.88492e+06	1400.000000	1.88939e+06	1400.000000	10954.8   	1400.000000	6365.45   	1400.000000	10105.1   	1400.000000	8787.88   	1400.000000	12819.4   	
1420.000000	1.96364e+06	1420.000000	1.91602e+06	1420.000000	1.9194e+06	1420.000000	1.92396e+06	1420.000000	11097.2   	1420.000000	6474.98   	1420.000000	10245.3   	1420.000000	8921.31   	1420.000000	13021     	
1440.000000	1.99929e+06	1440.000000	1.95058e+06	1440.000000	1.95392e+06	1440.000000	1.95856e+06	1440.000000	11238.7   	1440.000000	6584.65   	1440.000000	10384.6   	1440.000000	9054.26   	1440.000000	13222     	
1460.000000	2.03497e+06	1460.000000	1.98517e+06	1460.000000	1.98848e+06	1460.000000	1.99321e+06	1460.000000	11379.1   	1460.000000	6694.47   	1460.000000	10523.2   	1460.000000	9186.71   	1460.000000	13422.3   	
1480.000000	2.07068e+06	1480.000000	2.01981e+06	1480.000000	2.02308e+06	1480.000000	2.02789e+06	1480.000000	11518.7   	1480.000000	6804.43   	1480.000000	10661     	1480.000000	9318.66   	1480.000000	13622     	
1500.000000	2.10641e+06	1500.000000	2.05447e+06	1500.000000	2.05771e+06	1500.000000	2.06261e+06	1500.000000	11657.2   	1500.000000	6914.54   	1500.000000	10798     	1500.000000	9450.12   	1500.000000	13821.1   	
1520.000000	2.14217e+06	1520.000000	2.08917e+06	1520.000000	2.09238e+06	1520.000000	2.09736e+06	1520.000000	11794.8   	1520.000000	7024.78   	1520.000000	10934.2   	1520.000000	9581.08   	1520.000000	14019.5   	
1540.000000	2.17795e+06	1540.000000	2.12389e+06	1540.000000	2.12708e+06	1540.000000	2.13215e+06	1540.000000	11931.5   	1540.000000	7135.15   	1540.000000	11069.7   	1540.000000	9711.55   	1540.000000	14217.2   	
1560.000000	2.21375e+06	1560.000000	2.15864e+06	1560.000000	2.16181e+06	1560.000000	2.16696e+06	1560.000000	12067.3   	1560.000000	7245.67   	1560.000000	11204.4   	1560.000000	9841.51   	1560.000000	14414.3   	
1580.000000	2.24956e+06	1580.000000	2.19342e+06	1580.000000	2.19657e+06	1580.000000	2.2018e+06	1580.000000	12202.1   	1580.000000	7356.32   	1580.000000	11338.4   	1580.000000	9970.97   	1580.000000	14610.7   	
1600.000000	2.28539e+06	1600.000000	2.22821e+06	1600.000000	2.23135e+06	1600.000000	2.23667e+06	1600.000000	12336.1   	1600.000000	7467.1    	1600.000000	11471.6   	1600.000000	10099.9   	1600.000000	14806.4   	
1620.000000	2.32122e+06	1620.000000	2.26303e+06	1620.000000	2.26616e+06	1620.000000	2.27156e+06	1620.000000	12469.1   	1620.000000	7578.02   	1620.000000	11604     	1620.000000	10228.4   	1620.000000	15001.5   	
1640.000000	2.35706e+06	1640.000000	2.29786e+06	1640.000000	2.30099e+06	1640.000000	2.30648e+06	1640.000000	12601.3   	1640.000000	7689.07   	1640.000000	11735.7   	1640.000000	10356.3   	1640.000000	15195.9   	
1660.000000	2.39291e+06	1660.000000	2.33271e+06	1660.000000	2.33584e+06	1660.000000	2.34141e+06	1660.000000	12732.6   	1660.000000	7800.25   	1660.000000	11866.7   	1660.000000	10483.8   	1660.000000	15389.6   	
1680.000000	2.42876e+06	1680.000000	2.36758e+06	1680.000000	2.37071e+06	1680.000000	2.37637e+06	1680.000000	12863     	1680.000000	7911.56   	1680.000000	11997     	1680.000000	10610.8   	1680.000000	15582.6   	
1700.000000	2.46461e+06	1700.000000	2.40245e+06	1700.000000	2.4056e+06	1700.000000	2.41135e+06	1700.000000	12992.6   	1700.000000	8022.99   	1700.000000	12126.5   	1700.000000	10737.2   	1700.000000	15775     	
1750.000000	2.55423e+06	1750.000000	2.48969e+06	1750.000000	2.4929e+06	1750.000000	2.49886e+06	1750.000000	13312.8   	1750.000000	8302.12   	1750.000000	12447.2   	1750.000000	11051.1   	1750.000000	16252.9   	
1800.000000	2.64381e+06	1800.000000	2.57697e+06	1800.000000	2.58029e+06	1800.000000	2.58647e+06	1800.000000	13627.8   	1800.000000	8581.98   	1800.000000	12763.5   	1800.000000	11362     	1800.000000	16726.5   	
1850.000000	2.73333e+06	1850.000000	2.66428e+06	1850.000000	2.66775e+06	1850.000000	2.67416e+06	1850.000000	13937.8   	1850.000000	8862.51   	1850.000000	13075.5   	1850.000000	11669.7   	1850.000000	17195.9   	
1900.000000	2.82274e+06	1900.000000	2.75159e+06	1900.000000	2.75528e+06	1900.000000	2.7619e+06	1900.000000	14243     	1900.000000	9143.7    	1900.000000	13383.3   	1900.000000	11974.4   	1900.000000	17661.1   	
1950.000000	2.91204e+06	1950.000000	2.83888e+06	1950.000000	2.84285e+06	1950.000000	2.84969e+06	1950.000000	14543.5   	1950.000000	9425.52   	1950.000000	13687     	1950.000000	12276.1   	1950.000000	18122.1   	
2000.000000	3.00119e+06	2000.000000	2.92613e+06	2000.000000	2.93045e+06	2000.000000	2.93751e+06	2000.000000	14839.5   	2000.000000	9707.99   	2000.000000	13986.8   	2000.000000	12574.8   	2000.000000	18579     	
2100.000000	3.17898e+06	2100.000000	3.10047e+06	2100.000000	3.10571e+06	2100.000000	3.11321e+06	2100.000000	15418.1   	2100.000000	10274.9   	2100.000000	14574.6   	2100.000000	13163.3   	2100.000000	19480.3   	
2200.000000	3.35596e+06	2200.000000	3.2745e+06	2200.000000	3.28099e+06	2200.000000	3.28891e+06	2200.000000	15980     	2200.000000	10844.8   	2200.000000	15147.5   	2200.000000	13740.4   	2200.000000	20365.5   	
2300.000000	3.532e+06 	2300.000000	3.4481e+06	2300.000000	3.4562e+06	2300.000000	3.46455e+06	2300.000000	16526     	2300.000000	11417.5   	2300.000000	15706.3   	2300.000000	14306.2   	2300.000000	21234.9   	
2400.000000	3.70698e+06	2400.000000	3.6212e+06	2400.000000	3.6313e+06	2400.000000	3.64007e+06	2400.000000	17057.1   	2400.000000	11993.2   	2400.000000	16251.5   	2400.000000	14861.2   	2400.000000	22088.8   	
2500.000000	3.88082e+06	2500.000000	3.79373e+06	2500.000000	3.80624e+06	2500.000000	3.81543e+06	2500.000000	17574     	2500.000000	12571.6   	2500.000000	16783.8   	2500.000000	15405.7   	2500.000000	22927.8   	
2600.000000	4.05343e+06	2600.000000	3.96561e+06	2600.000000	3.98097e+06	2600.000000	3.99058e+06	2600.000000	18077.3   	2600.000000	13152.5   	2600.000000	17303.8   	2600.000000	15940     	2600.000000	23752     	
2700.000000	4.22475e+06	2700.000000	4.1368e+06	2700.000000	4.15545e+06	2700.000000	4.16547e+06	2700.000000	18567.9   	2700.000000	13735.9   	2700.000000	17812.1   	2700.000000	16464.3   	2700.000000	24562     	
2800.000000	4.39471e+06	2800.000000	4.30726e+06	2800.000000	4.32965e+06	2800.000000	4.34008e+06	2800.000000	19046.2   	2800.000000	14321.6   	2800.000000	18309.1   	2800.000000	16979.1   	2800.000000	25358.1   	
2900.000000	4.56326e+06	2900.000000	4.47693e+06	2900.000000	4.50356e+06	2900.000000	4.5144e+06	2900.000000	19513     	2900.000000	14909.6   	2900.000000	18795.4   	2900.000000	17484.5   	2900.000000	26140.8   	
3000.000000	4.73038e+06	3000.000000	4.64579e+06	3000.000000	4.67715e+06	3000.000000	4.6884e+06	3000.000000	19968.8   	3000.000000	15500     	3000.000000	19271.5   	3000.000000	17981.1   	3000.000000	26910.5   	
3200.000000	5.06016e+06	3200.000000	4.98098e+06	3200.000000	5.02334e+06	3200.000000	5.0354e+06	3200.000000	20849.5   	3200.000000	16688.1   	3200.000000	20194.7   	3200.000000	18948.4   	3200.000000	28412.4   	
3400.000000	5.38386e+06	3400.000000	5.31263e+06	3400.000000	5.36814e+06	3400.000000	5.38101e+06	3400.000000	21692.3   	3400.000000	17885.9   	3400.000000	21082.3   	3400.000000	19883.5   	3400.000000	29866.9   	
3600.000000	5.70137e+06	3600.000000	5.64062e+06	3600.000000	5.71151e+06	3600.000000	5.72519e+06	3600.000000	22500.7   	3600.000000	19093.6   	3600.000000	21937.1   	3600.000000	20788.4   	3600.000000	31277.1   	
3800.000000	6.01262e+06	3800.000000	5.96489e+06	3800.000000	6.05342e+06	3800.000000	6.06791e+06	3800.000000	23277.7   	3800.000000	20311.6   	3800.000000	22761.9   	3800.000000	21665.2   	3800.000000	32645.8   	
4000.000000	6.31763e+06	4000.000000	6.28538e+06	4000.000000	6.39387e+06	4000.000000	6.40916e+06	4000.000000	24025.9   	4000.000000	21539.9   	4000.000000	23559.2   	4000.000000	22515.6   	4000.000000	33975.5   	
4200.000000	6.61642e+06	4200.000000	6.60207e+06	4200.000000	6.73288e+06	4200.000000	6.74896e+06	4200.000000	24747.6   	4200.000000	22778.5   	4200.000000	24331     	4200.000000	23341.5   	4200.000000	35268.7   	
4400.000000	6.90905e+06	4400.000000	6.91496e+06	4400.000000	7.07045e+06	4400.000000	7.08731e+06	4400.000000	25445     	4400.000000	24027.5   	4400.000000	25079.4   	4400.000000	24144.3   	4400.000000	36527.6   	
4600.000000	7.1956e+06	4600.000000	7.22407e+06	4600.000000	7.4066e+06	4600.000000	7.42424e+06	4600.000000	26119.9   	4600.000000	25286.8   	4600.000000	25806     	4600.000000	24925.5   	4600.000000	37754.1   	
4800.000000	7.47618e+06	4800.000000	7.52942e+06	4800.000000	7.74136e+06	4800.000000	7.75977e+06	4800.000000	26773.8   	4800.000000	26556.2   	4800.000000	26512.4   	4800.000000	25686.4   	4800.000000	38950.3   	
5000.000000	7.75088e+06	5000.000000	7.83105e+06	5000.000000	8.07477e+06	5000.000000	8.09393e+06	5000.000000	27408.3   	5000.000000	27835.6   	5000.000000	27200.1   	5000.000000	26428.2   	5000.000000	40117.8   	
5250.000000	8.08619e+06	5250.000000	8.20294e+06	5250.000000	8.48965e+06	5250.000000	8.50975e+06	5250.000000	28176.1   	5250.000000	29448.8   	5250.000000	28035.3   	5250.000000	27330.3   	5250.000000	41539.4   	
5500.000000	8.41275e+06	5500.000000	8.56918e+06	5500.000000	8.90251e+06	5500.000000	8.92353e+06	5500.000000	28917.8   	5500.000000	31077.3   	5500.000000	28845.5   	5500.000000	28206.3   	5500.000000	42921.6   	
6000.000000	9.04065e+06	6000.000000	9.28517e+06	6000.000000	9.7224e+06	6000.000000	9.74524e+06	6000.000000	30330.9   	6000.000000	34379.1   	6000.000000	30398.5   	6000.000000	29887     	6000.000000	45578.2   	
6500.000000	9.63664e+06	6500.000000	9.97997e+06	6500.000000	1.05349e+07	6500.000000	1.05596e+07	6500.000000	31661.4   	6500.000000	37739.6   	6500.000000	31872.9   	6500.000000	31482.8   	6500.000000	48106.2   	
7000.000000	1.02027e+07	7000.000000	1.06545e+07	7000.000000	1.13406e+07	7000.000000	1.13669e+07	7000.000000	32920.1   	7000.000000	41157.8   	7000.000000	33279.9   	7000.000000	33004.3   	7000.000000	50520.9   	
7500.000000	1.07409e+07	7500.000000	1.13099e+07	7500.000000	1.21397e+07	7500.000000	1.21678e+07	7500.000000	34115.8   	7500.000000	44632.2   	7500.000000	34628.6   	7500.000000	34460.2   	7500.000000	52835.3   	
8000.000000	1.1253e+07	8000.000000	1.19469e+07	8000.000000	1.29328e+07	8000.000000	1.29626e+07	8000.000000	35255.9   	8000.000000	48162.4   	8000.000000	35926.4   	8000.000000	35858     	8000.000000	55060.6   	
8500.000000	1.17407e+07	8500.000000	1.25665e+07	8500.000000	1.37202e+07	8500.000000	1.37516e+07	8500.000000	36346.5   	8500.000000	51746.8   	8500.000000	37179.7   	8500.000000	37203.9   	8500.000000	57206.2   	
9000.000000	1.22057e+07	9000.000000	1.31695e+07	9000.000000	1.45022e+07	9000.000000	1.45353e+07	9000.000000	37392.7   	9000.000000	55381.9   	9000.000000	38393.9   	9000.000000	38503.4   	9000.000000	59280.3   	
9500.000000	1.26494e+07	9500.000000	1.37568e+07	9500.000000	1.52793e+07	9500.000000	1.53139e+07	9500.000000	38398.9   	9500.000000	59066.3   	9500.000000	39573.4   	9500.000000	39761.2   	9500.000000	61290     	
10000.000000	1.30732e+07	10000.000000	1.43292e+07	10000.000000	1.60516e+07	10000.000000	1.60877e+07	10000.000000	39368.8   	10000.000000	62800.1   	10000.000000	40722.2   	10000.000000	40981.4   	10000.000000	63241.4   	
11000.000000	1.38662e+07	11000.000000	1.54319e+07	11000.000000	1.75828e+07	11000.000000	1.76219e+07	11000.000000	41211.7   	11000.000000	70417.3   	11000.000000	42939.9   	11000.000000	43322.6   	11000.000000	66990.2   	
12000.000000	1.45936e+07	12000.000000	1.64828e+07	12000.000000	1.90978e+07	12000.000000	1.91399e+07	12000.000000	42942.4   	12000.000000	78230.2   	12000.000000	45068.6   	12000.000000	45550.4   	12000.000000	70562.4   	
13000.000000	1.52632e+07	13000.000000	1.74866e+07	13000.000000	2.05981e+07	13000.000000	2.0643e+07	13000.000000	44577     	13000.000000	86230.4   	13000.000000	47124.4   	13000.000000	47683.3   	13000.000000	73986.2   	
14000.000000	1.58815e+07	14000.000000	1.84473e+07	14000.000000	2.20849e+07	14000.000000	2.21327e+07	14000.000000	46128.6   	14000.000000	94408.2   	14000.000000	49120     	14000.000000	49735.9   	14000.000000	77284.2   	
15000.000000	1.64541e+07	15000.000000	1.93685e+07	15000.000000	2.35595e+07	15000.000000	2.361e+07 	15000.000000	47607.5   	15000.000000	102755    	15000.000000	51065.1   	15000.000000	51719.9   	15000.000000	80474.6   	
16000.000000	1.69858e+07	16000.000000	2.02533e+07	16000.000000	2.50228e+07	16000.000000	2.5076e+07	16000.000000	49022.1   	16000.000000	111264    	16000.000000	52967.2   	16000.000000	53644.8   	16000.000000	83572.1   	
17000.000000	1.74809e+07	17000.000000	2.11046e+07	17000.000000	2.64757e+07	17000.000000	2.65315e+07	17000.000000	50379.5   	17000.000000	119933    	17000.000000	54832.6   	17000.000000	55518.4   	17000.000000	86588.9   	
18000.000000	1.7943e+07	18000.000000	2.19248e+07	18000.000000	2.79189e+07	18000.000000	2.79773e+07	18000.000000	51685.4   	18000.000000	128759    	18000.000000	56665.9   	18000.000000	57347.2   	18000.000000	89534.9   	
19000.000000	1.83752e+07	19000.000000	2.27162e+07	19000.000000	2.9353e+07	19000.000000	2.94139e+07	19000.000000	52944.8   	19000.000000	137738    	19000.000000	58471     	19000.000000	59136.3   	19000.000000	92418.7   	
20000.000000	1.87803e+07	20000.000000	2.34807e+07	20000.000000	3.07787e+07	20000.000000	3.0842e+07	20000.000000	54161.9   	20000.000000	146869    	20000.000000	60251.1   	20000.000000	60890.3   	20000.000000	95247.4   	
21000.000000	1.91607e+07	21000.000000	2.42203e+07	21000.000000	3.21964e+07	21000.000000	3.22622e+07	21000.000000	55340.4   	21000.000000	156148    	21000.000000	62008.6   	21000.000000	62612.9   	21000.000000	98026.7   	
22000.000000	1.95187e+07	22000.000000	2.49364e+07	22000.000000	3.36066e+07	22000.000000	3.36748e+07	22000.000000	56483.4   	22000.000000	165570    	22000.000000	63745.5   	22000.000000	64307.2   	22000.000000	100762    	
23000.000000	1.9856e+07	23000.000000	2.56306e+07	23000.000000	3.50098e+07	23000.000000	3.50803e+07	23000.000000	57593.8   	23000.000000	175135    	23000.000000	65463.4   	23000.000000	65975.9   	23000.000000	103456    	
24000.000000	2.01745e+07	24000.000000	2.63043e+07	24000.000000	3.64063e+07	24000.000000	3.64792e+07	24000.000000	58674.1   	24000.000000	184839    	24000.000000	67163.7   	24000.000000	67621.3   	24000.000000	106115    	
25000.000000	2.04756e+07	25000.000000	2.69585e+07	25000.000000	3.77966e+07	25000.000000	3.78717e+07	25000.000000	59726.4   	25000.000000	194671    	25000.000000	68847.6   	25000.000000	69245.3   	25000.000000	108740    	
26000.000000	2.07606e+07	26000.000000	2.75945e+07	26000.000000	3.91808e+07	26000.000000	3.92581e+07	26000.000000	60752.5   	26000.000000	204624    	26000.000000	70515.8   	26000.000000	70849.5   	26000.000000	111334    	
27000.000000	2.10309e+07	27000.000000	2.82132e+07	27000.000000	4.05594e+07	27000.000000	4.06388e+07	27000.000000	61754.2   	27000.000000	214702    	27000.000000	72169.4   	27000.000000	72435.5   	27000.000000	113901    	
28000.000000	2.12875e+07	28000.000000	2.88156e+07	28000.000000	4.19325e+07	28000.000000	4.20141e+07	28000.000000	62733.1   	28000.000000	224908    	28000.000000	73808.6   	28000.000000	74004.4   	28000.000000	116441    	
29000.000000	2.15313e+07	29000.000000	2.94026e+07	29000.000000	4.33004e+07	29000.000000	4.33841e+07	29000.000000	63690.6   	29000.000000	235239    	29000.000000	75434.2   	29000.000000	75557.3   	29000.000000	118956    	
30000.000000	2.17634e+07	30000.000000	2.99749e+07	30000.000000	4.46634e+07	30000.000000	4.47491e+07	30000.000000	64628     	30000.000000	245687    	30000.000000	77046.6   	30000.000000	77095.1   	30000.000000	121449    	
32000.000000	2.21952e+07	32000.000000	3.10785e+07	32000.000000	4.73754e+07	32000.000000	4.74649e+07	32000.000000	66446.6   	32000.000000	266921    	32000.000000	80233.1   	32000.000000	80128.7   	32000.000000	126369    	
34000.000000	2.25887e+07	34000.000000	3.21316e+07	34000.000000	5.00698e+07	34000.000000	5.01631e+07	34000.000000	68197     	34000.000000	288603    	34000.000000	83370.5   	34000.000000	83110.6   	34000.000000	131212    	
