*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - Range straggling - method [0] - LISE	Energy (MeV/u)6	5 - Range straggling - method [1] - Atima	Energy (MeV/u)7	6 - Lateral range - method [0] - LISE	Energy (MeV/u)8	7 - Lateral range - method [1] - Atima	Energy (MeV/u)9	8 - Lateral range - method [2] - PDG	
21000.000000	2.88155e+07	21000.000000	3.64244e+07	21000.000000	4.84195e+07	21000.000000	4.85185e+07	21000.000000	67865.5   	21000.000000	191489    	21000.000000	77601.9   	21000.000000	76778.3   	21000.000000	121819    	
22000.000000	2.93538e+07	22000.000000	3.75014e+07	22000.000000	5.05403e+07	22000.000000	5.06429e+07	22000.000000	69267.2   	22000.000000	203044    	22000.000000	79775.5   	22000.000000	78855.9   	22000.000000	125216    	
23000.000000	2.98611e+07	23000.000000	3.85454e+07	23000.000000	5.26505e+07	23000.000000	5.27567e+07	23000.000000	70628.9   	23000.000000	214773    	23000.000000	81925.2   	23000.000000	80902     	23000.000000	128563    	
24000.000000	3.034e+07 	24000.000000	3.95585e+07	24000.000000	5.47508e+07	24000.000000	5.48604e+07	24000.000000	71953.7   	24000.000000	226673    	24000.000000	84053     	24000.000000	82919.5   	24000.000000	131865    	
25000.000000	3.07928e+07	25000.000000	4.05424e+07	25000.000000	5.68416e+07	25000.000000	5.69545e+07	25000.000000	73244.2   	25000.000000	238730    	25000.000000	86160.2   	25000.000000	84910.9   	25000.000000	135125    	
26000.000000	3.12215e+07	26000.000000	4.14988e+07	26000.000000	5.89233e+07	26000.000000	5.90396e+07	26000.000000	74502.5   	26000.000000	250936    	26000.000000	88247.9   	26000.000000	86878     	26000.000000	138348    	
27000.000000	3.1628e+07	27000.000000	4.24293e+07	27000.000000	6.09965e+07	27000.000000	6.1116e+07	27000.000000	75730.9   	27000.000000	263295    	27000.000000	90317.2   	27000.000000	88822.7   	27000.000000	141536    	
28000.000000	3.20138e+07	28000.000000	4.33353e+07	28000.000000	6.30615e+07	28000.000000	6.31842e+07	28000.000000	76931.4   	28000.000000	275811    	28000.000000	92368.6   	28000.000000	90746.4   	28000.000000	144690    	
29000.000000	3.23805e+07	29000.000000	4.4218e+07	29000.000000	6.51187e+07	29000.000000	6.52445e+07	29000.000000	78105.6   	29000.000000	288480    	29000.000000	94402.9   	29000.000000	92650.6   	29000.000000	147814    	
30000.000000	3.27295e+07	30000.000000	4.50787e+07	30000.000000	6.71685e+07	30000.000000	6.72973e+07	30000.000000	79255.1   	30000.000000	301293    	30000.000000	96420.7   	30000.000000	94536.3   	30000.000000	150910    	
32000.000000	3.3379e+07	32000.000000	4.67383e+07	32000.000000	7.12469e+07	32000.000000	7.13816e+07	32000.000000	81485.3   	32000.000000	327333    	32000.000000	100408    	32000.000000	98256.1   	32000.000000	157022    	
34000.000000	3.39707e+07	34000.000000	4.83221e+07	34000.000000	7.52991e+07	34000.000000	7.54393e+07	34000.000000	83631.9   	34000.000000	353922    	34000.000000	104335    	34000.000000	101913    	34000.000000	163036    	
36000.000000	3.4512e+07	36000.000000	4.98367e+07	36000.000000	7.9327e+07	36000.000000	7.94724e+07	36000.000000	85703.2   	36000.000000	381050    	36000.000000	108201    	36000.000000	105510    	36000.000000	168961    	
38000.000000	3.50087e+07	38000.000000	5.12882e+07	38000.000000	8.33323e+07	38000.000000	8.34826e+07	38000.000000	87706.2   	38000.000000	408684    	38000.000000	112010    	38000.000000	109053    	38000.000000	174803    	
40000.000000	3.5466e+07	40000.000000	5.26817e+07	40000.000000	8.73165e+07	40000.000000	8.74715e+07	40000.000000	89646.9   	40000.000000	436792    	40000.000000	115763    	40000.000000	112545    	40000.000000	180567    	
42000.000000	3.58882e+07	42000.000000	5.40218e+07	42000.000000	9.1281e+07	42000.000000	9.14404e+07	42000.000000	91530.4   	42000.000000	465358    	42000.000000	119461    	42000.000000	115988    	42000.000000	186258    	
44000.000000	3.62791e+07	44000.000000	5.53126e+07	44000.000000	9.52269e+07	44000.000000	9.53905e+07	44000.000000	93361.3   	44000.000000	494381    	44000.000000	123104    	44000.000000	119384    	44000.000000	191878    	
46000.000000	3.66419e+07	46000.000000	5.65577e+07	46000.000000	9.91554e+07	46000.000000	9.93229e+07	46000.000000	95143.6   	46000.000000	523861    	46000.000000	126695    	46000.000000	122735    	46000.000000	197430    	
48000.000000	3.69793e+07	48000.000000	5.77603e+07	48000.000000	1.03067e+08	48000.000000	1.03239e+08	48000.000000	96880.8   	48000.000000	553801    	48000.000000	130234    	48000.000000	126042    	48000.000000	202917    	
50000.000000	3.72939e+07	50000.000000	5.89232e+07	50000.000000	1.06964e+08	50000.000000	1.07138e+08	50000.000000	98576.1   	50000.000000	584194    	50000.000000	133721    	50000.000000	129306    	50000.000000	208340    	
