*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
410.000000	0.0347039 	410.000000	0.0309281 	410.000000	0.0306453 	410.000000	0.0305125 	410.000000	0.0309203 	410.000000	7.78107e-06	
420.000000	0.0343028 	420.000000	0.0305963 	420.000000	0.0303073 	420.000000	0.0301762 	420.000000	0.0305887 	420.000000	7.61037e-06	
430.000000	0.0339201 	430.000000	0.0302802 	430.000000	0.0299852 	430.000000	0.0298559 	430.000000	0.0302728 	430.000000	7.44727e-06	
440.000000	0.0335546 	440.000000	0.0299788 	440.000000	0.0296798 	440.000000	0.0295507 	440.000000	0.0299715 	440.000000	7.29127e-06	
450.000000	0.0332054 	450.000000	0.0296909 	450.000000	0.029389  	450.000000	0.0292594 	450.000000	0.0296838 	450.000000	7.14191e-06	
460.000000	0.0328712 	460.000000	0.029416  	460.000000	0.0291099 	460.000000	0.0289813 	460.000000	0.029409  	460.000000	6.99878e-06	
470.000000	0.0325514 	470.000000	0.029153  	470.000000	0.0288423 	470.000000	0.0287154 	470.000000	0.0291461 	470.000000	6.86148e-06	
480.000000	0.0322449 	480.000000	0.0289013 	480.000000	0.0285871 	480.000000	0.0284612 	480.000000	0.0288946 	480.000000	6.72966e-06	
490.000000	0.031951  	490.000000	0.0286603 	490.000000	0.028344  	490.000000	0.0282178 	490.000000	0.0286537 	490.000000	6.60299e-06	
500.000000	0.031669  	500.000000	0.0284292 	500.000000	0.0281111 	500.000000	0.0279846 	500.000000	0.0284228 	500.000000	6.48119e-06	
520.000000	0.0311382 	520.000000	0.0279949 	520.000000	0.0276707 	520.000000	0.0275467 	520.000000	0.0279887 	520.000000	6.25105e-06	
540.000000	0.0306476 	540.000000	0.0275944 	540.000000	0.0272664 	540.000000	0.0271433 	540.000000	0.0275883 	540.000000	6.03726e-06	
560.000000	0.0301931 	560.000000	0.027224  	560.000000	0.0268938 	560.000000	0.0267706 	560.000000	0.0272181 	560.000000	5.83812e-06	
580.000000	0.0297712 	580.000000	0.0268807 	580.000000	0.0265466 	580.000000	0.0264257 	580.000000	0.0268751 	580.000000	5.65216e-06	
600.000000	0.0293787 	600.000000	0.026562  	600.000000	0.026226  	600.000000	0.0261057 	600.000000	0.0265566 	600.000000	5.47809e-06	
620.000000	0.0290131 	620.000000	0.0262656 	620.000000	0.0259289 	620.000000	0.0258084 	620.000000	0.0262602 	620.000000	5.3148e-06	
640.000000	0.0286719 	640.000000	0.0259893 	640.000000	0.0256504 	640.000000	0.0255315 	640.000000	0.0259841 	640.000000	5.1613e-06	
660.000000	0.0283529 	660.000000	0.0257314 	660.000000	0.0253907 	660.000000	0.0252732 	660.000000	0.0257264 	660.000000	5.01672e-06	
680.000000	0.0280544 	680.000000	0.0254903 	680.000000	0.0251498 	680.000000	0.025032  	680.000000	0.0254854 	680.000000	4.88031e-06	
700.000000	0.0277747 	700.000000	0.0252647 	700.000000	0.024924  	700.000000	0.0248063 	700.000000	0.0252599 	700.000000	4.75138e-06	
720.000000	0.0275122 	720.000000	0.0250532 	720.000000	0.0247111 	720.000000	0.0245949 	720.000000	0.0250486 	720.000000	4.62933e-06	
740.000000	0.0272658 	740.000000	0.0248548 	740.000000	0.0245117 	740.000000	0.0243967 	740.000000	0.0248503 	740.000000	4.51361e-06	
760.000000	0.0270341 	760.000000	0.0246685 	760.000000	0.0243256 	760.000000	0.0242105 	760.000000	0.0246641 	760.000000	4.40373e-06	
780.000000	0.026816  	780.000000	0.0244933 	780.000000	0.0241508 	780.000000	0.0240354 	780.000000	0.024489  	780.000000	4.29926e-06	
800.000000	0.0266108 	800.000000	0.0243284 	800.000000	0.0239852 	800.000000	0.0238707 	800.000000	0.0243242 	800.000000	4.19981e-06	
820.000000	0.0264173 	820.000000	0.0241731 	820.000000	0.0238288 	820.000000	0.0237155 	820.000000	0.024169  	820.000000	4.10502e-06	
840.000000	0.0262349 	840.000000	0.0240268 	840.000000	0.0236816 	840.000000	0.0235691 	840.000000	0.0240228 	840.000000	4.01456e-06	
860.000000	0.0260629 	860.000000	0.0238887 	860.000000	0.0235436 	860.000000	0.023431  	860.000000	0.0238848 	860.000000	3.92814e-06	
880.000000	0.0259005 	880.000000	0.0237585 	880.000000	0.0234134 	880.000000	0.0233006 	880.000000	0.0237546 	880.000000	3.84549e-06	
900.000000	0.0257471 	900.000000	0.0236355 	900.000000	0.0232899 	900.000000	0.0231772 	900.000000	0.0236317 	900.000000	3.76637e-06	
920.000000	0.0256022 	920.000000	0.0235193 	920.000000	0.0231723 	920.000000	0.0230606 	920.000000	0.0235156 	920.000000	3.69056e-06	
940.000000	0.0254653 	940.000000	0.0234094 	940.000000	0.0230609 	940.000000	0.0229502 	940.000000	0.0234058 	940.000000	3.61784e-06	
960.000000	0.0253359 	960.000000	0.0233056 	960.000000	0.0229557 	960.000000	0.0228456 	960.000000	0.023302  	960.000000	3.54803e-06	
980.000000	0.0252136 	980.000000	0.0232073 	980.000000	0.0228566 	980.000000	0.0227465 	980.000000	0.0232039 	980.000000	3.48096e-06	
1000.000000	0.025098  	1000.000000	0.0231144 	1000.000000	0.0227628 	1000.000000	0.0226525 	1000.000000	0.023111  	1000.000000	3.41647e-06	
1020.000000	0.0249887 	1020.000000	0.0230265 	1020.000000	0.0226737 	1020.000000	0.0225633 	1020.000000	0.0230231 	1020.000000	3.3544e-06	
1040.000000	0.0248854 	1040.000000	0.0229433 	1040.000000	0.0225888 	1040.000000	0.0224786 	1040.000000	0.02294   	1040.000000	3.29463e-06	
1060.000000	0.0247877 	1060.000000	0.0228645 	1060.000000	0.0225077 	1060.000000	0.0223982 	1060.000000	0.0228613 	1060.000000	3.23703e-06	
