*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
135.000000	0.100856  	135.000000	0.0668312 	135.000000	0.0673018 	135.000000	0.0670367 	135.000000	0.0668095 	135.000000	2.16925e-05	
140.000000	0.0982581 	140.000000	0.0652518 	140.000000	0.0657099 	140.000000	0.0654448 	140.000000	0.0652308 	140.000000	2.09901e-05	
145.000000	0.0958268 	145.000000	0.063775  	145.000000	0.0642198 	145.000000	0.0639546 	145.000000	0.0637546 	145.000000	2.03336e-05	
150.000000	0.093546  	150.000000	0.0623909 	150.000000	0.0628216 	150.000000	0.0625567 	150.000000	0.0623712 	150.000000	1.97187e-05	
155.000000	0.0903345 	155.000000	0.0610911 	155.000000	0.0615086 	155.000000	0.0612427 	155.000000	0.061072  	155.000000	1.91415e-05	
160.000000	0.0884521 	160.000000	0.0598681 	160.000000	0.0602691 	160.000000	0.0600053 	160.000000	0.0598495 	160.000000	1.85985e-05	
165.000000	0.086677  	165.000000	0.0587153 	165.000000	0.0590948 	165.000000	0.0588379 	165.000000	0.0586972 	165.000000	1.80868e-05	
170.000000	0.0850002 	170.000000	0.0576267 	170.000000	0.0579886 	170.000000	0.0577347 	170.000000	0.0576091 	170.000000	1.76037e-05	
175.000000	0.0834135 	175.000000	0.0565972 	175.000000	0.0569453 	175.000000	0.0566907 	175.000000	0.05658   	175.000000	1.71469e-05	
180.000000	0.0819098 	180.000000	0.055622  	180.000000	0.0559555 	180.000000	0.0557012 	180.000000	0.0556052 	180.000000	1.67141e-05	
185.000000	0.0804828 	185.000000	0.0546969 	185.000000	0.0550163 	185.000000	0.054762  	185.000000	0.0546806 	185.000000	1.63036e-05	
190.000000	0.0791265 	190.000000	0.0538182 	190.000000	0.0541241 	190.000000	0.0538694 	190.000000	0.0538023 	190.000000	1.59136e-05	
195.000000	0.0778358 	195.000000	0.0529825 	195.000000	0.053272  	195.000000	0.0530201 	195.000000	0.0529669 	195.000000	1.55426e-05	
200.000000	0.076606  	200.000000	0.0521866 	200.000000	0.0524575 	200.000000	0.052211  	200.000000	0.0521714 	200.000000	1.51893e-05	
210.000000	0.0743124 	210.000000	0.0507037 	210.000000	0.0509467 	210.000000	0.0507026 	210.000000	0.0506892 	210.000000	1.45307e-05	
